,epsilon,g,gamma_hot,gamma_cold,temperature_hot,temperature_cold,concurrence
794,1,0.02,0.001,0.1,19.500000000000004,0.2,0.05935839298967746
795,1,0.02,0.001,0.1,19.6,0.2,0.05925066465499074
796,1,0.02,0.001,0.1,19.700000000000003,0.2,0.0591417665246699
797,1,0.02,0.001,0.1,19.800000000000004,0.2,0.05903172079967386
798,1,0.02,0.001,0.1,19.900000000000002,0.2,0.058920549311141046
799,1,0.02,0.001,0.1,20.000000000000004,0.2,0.058808273527200396
800,1,0.02,0.001,0.1,20.1,0.2,0.0586949145596392
801,1,0.02,0.001,0.1,20.200000000000003,0.2,0.05858049317043311
802,1,0.02,0.001,0.1,20.300000000000004,0.2,0.05846502977813816
803,1,0.02,0.001,0.1,20.400000000000002,0.2,0.058348544464152455
804,1,0.02,0.001,0.1,20.500000000000004,0.2,0.058231056978845716
805,1,0.02,0.001,0.1,20.6,0.2,0.05811258674756432
806,1,0.02,0.001,0.1,20.700000000000003,0.2,0.05799315287651067
807,1,0.02,0.001,0.1,20.800000000000004,0.2,0.0578727741585037
808,1,0.02,0.001,0.1,20.900000000000002,0.2,0.05775146907862036
809,1,0.02,0.001,0.1,21.000000000000004,0.2,0.05762925581972136
810,1,0.02,0.001,0.1,21.1,0.2,0.057506152267866165
811,1,0.02,0.001,0.1,21.200000000000003,0.2,0.05738217601761465
812,1,0.02,0.001,0.1,21.300000000000004,0.2,0.05725734437722575
813,1,0.02,0.001,0.1,21.400000000000002,0.2,0.05713167437374603
814,1,0.02,0.001,0.1,21.500000000000004,0.2,0.05700518275800122
815,1,0.02,0.001,0.1,21.6,0.2,0.0568778860094811
816,1,0.02,0.001,0.1,21.700000000000003,0.2,0.05674980034113304
817,1,0.02,0.001,0.1,21.800000000000004,0.2,0.05662094170405366
818,1,0.02,0.001,0.1,21.900000000000002,0.2,0.056491325792091686
819,1,0.02,0.001,0.1,22.000000000000004,0.2,0.056360968046355375
820,1,0.02,0.001,0.1,22.1,0.2,0.05622988365963373
821,1,0.02,0.001,0.1,22.200000000000003,0.2,0.05609808758072815
822,1,0.02,0.001,0.1,22.300000000000004,0.2,0.05596559451869926
823,1,0.02,0.001,0.1,22.400000000000002,0.2,0.055832418947029824
824,1,0.02,0.001,0.1,22.500000000000004,0.2,0.055698575107707815
825,1,0.02,0.001,0.1,22.6,0.2,0.055564077015224575
826,1,0.02,0.001,0.1,22.700000000000003,0.2,0.05542893846050197
827,1,0.02,0.001,0.1,22.800000000000004,0.2,0.05529317301473693
828,1,0.02,0.001,0.1,22.900000000000002,0.2,0.05515679403317368
829,1,0.02,0.001,0.1,23.000000000000004,0.2,0.05501981465880415
830,1,0.02,0.001,0.1,23.1,0.2,0.05488224782599359
831,1,0.02,0.001,0.1,23.200000000000003,0.2,0.054744106264040596
832,1,0.02,0.001,0.1,23.300000000000004,0.2,0.054605402500663376
833,1,0.02,0.001,0.1,23.400000000000002,0.2,0.05446614886542365
834,1,0.02,0.001,0.1,23.500000000000004,0.2,0.054326357493083836
835,1,0.02,0.001,0.1,23.6,0.2,0.054186040326897875
836,1,0.02,0.001,0.1,23.700000000000003,0.2,0.05404520912184252
837,1,0.02,0.001,0.1,23.800000000000004,0.2,0.05390387544778569
838,1,0.02,0.001,0.1,23.900000000000002,0.2,0.05376205069259415
839,1,0.02,0.001,0.1,24.000000000000004,0.2,0.053619746065183785
840,1,0.02,0.001,0.1,24.1,0.2,0.05347697259851322
841,1,0.02,0.001,0.1,24.200000000000003,0.2,0.053333741152517516
842,1,0.02,0.001,0.1,24.300000000000004,0.2,0.053190062416989814
843,1,0.02,0.001,0.1,24.400000000000002,0.2,0.05304594691441018
844,1,0.02,0.001,0.1,24.500000000000004,0.2,0.05290140500271695
845,1,0.02,0.001,0.1,24.6,0.2,0.0527564468780312
846,1,0.02,0.001,0.1,24.700000000000003,0.2,0.052611082577328
847,1,0.02,0.001,0.1,24.800000000000004,0.2,0.05246532198105958
848,1,0.02,0.001,0.1,24.900000000000002,0.2,0.05231917481572837
849,1,0.02,0.001,0.1,25.000000000000004,0.2,0.05217265065641426
850,1,0.02,0.001,0.1,25.1,0.2,0.05202575892925422
851,1,0.02,0.001,0.1,25.200000000000003,0.2,0.051878508913877255
852,1,0.02,0.001,0.1,25.300000000000004,0.2,0.051730909745793474
853,1,0.02,0.001,0.1,25.400000000000002,0.2,0.05158297041874182
854,1,0.02,0.001,0.1,25.500000000000004,0.2,0.05143469978699155
855,1,0.02,0.001,0.1,25.6,0.2,0.05128610656760642
856,1,0.02,0.001,0.1,25.700000000000003,0.2,0.051137199342662525
857,1,0.02,0.001,0.1,25.800000000000004,0.2,0.05098798656143105
858,1,0.02,0.001,0.1,25.900000000000002,0.2,0.05083847654251887
859,1,0.02,0.001,0.1,26.000000000000004,0.2,0.05068867747596904
860,1,0.02,0.001,0.1,26.1,0.2,0.05053859742532821
861,1,0.02,0.001,0.1,26.200000000000003,0.2,0.05038824432967329
862,1,0.02,0.001,0.1,26.300000000000004,0.2,0.050237626005602165
863,1,0.02,0.001,0.1,26.400000000000002,0.2,0.05008675014919134
864,1,0.02,0.001,0.1,26.500000000000004,0.2,0.04993562433791432
865,1,0.02,0.001,0.1,26.6,0.2,0.04978425603253157
866,1,0.02,0.001,0.1,26.700000000000003,0.2,0.04963265257894188
867,1,0.02,0.001,0.1,26.800000000000004,0.2,0.04948082121000425
868,1,0.02,0.001,0.1,26.900000000000002,0.2,0.04932876904732568
869,1,0.02,0.001,0.1,27.000000000000004,0.2,0.04917650310301876
870,1,0.02,0.001,0.1,27.1,0.2,0.049024030281427974
871,1,0.02,0.001,0.1,27.200000000000003,0.2,0.048871357380825584
872,1,0.02,0.001,0.1,27.300000000000004,0.2,0.048718491095077796
873,1,0.02,0.001,0.1,27.400000000000002,0.2,0.048565438015282056
874,1,0.02,0.001,0.1,27.500000000000004,0.2,0.04841220463137655
875,1,0.02,0.001,0.1,27.6,0.2,0.048258797333719176
876,1,0.02,0.001,0.1,27.700000000000003,0.2,0.04810522241464352
877,1,0.02,0.001,0.1,27.800000000000004,0.2,0.047951486069983174
878,1,0.02,0.001,0.1,27.900000000000002,0.2,0.04779759440057248
879,1,0.02,0.001,0.1,28.000000000000004,0.2,0.04764355341372277
880,1,0.02,0.001,0.1,28.1,0.2,0.04748936902466819
881,1,0.02,0.001,0.1,28.200000000000003,0.2,0.047335047057992435
882,1,0.02,0.001,0.1,28.300000000000004,0.2,0.047180593249026626
883,1,0.02,0.001,0.1,28.400000000000002,0.2,0.047026013245228114
884,1,0.02,0.001,0.1,28.500000000000004,0.2,0.04687131260752887
885,1,0.02,0.001,0.1,28.6,0.2,0.04671649681166899
886,1,0.02,0.001,0.1,28.700000000000003,0.2,0.04656157124950113
887,1,0.02,0.001,0.1,28.800000000000004,0.2,0.046406541230275045
888,1,0.02,0.001,0.1,28.900000000000002,0.2,0.046251411981903225
889,1,0.02,0.001,0.1,29.000000000000004,0.2,0.046096188652199936
890,1,0.02,0.001,0.1,29.1,0.2,0.04594087631010355
891,1,0.02,0.001,0.1,29.200000000000003,0.2,0.04578547994687658
892,1,0.02,0.001,0.1,29.300000000000004,0.2,0.04563000447728692
893,1,0.02,0.001,0.1,29.400000000000002,0.2,0.0454744547407657
894,1,0.02,0.001,0.1,29.500000000000004,0.2,0.04531883550255174
895,1,0.02,0.001,0.1,29.6,0.2,0.045163151454811576
896,1,0.02,0.001,0.1,29.700000000000003,0.2,0.04500740721774434
897,1,0.02,0.001,0.1,29.800000000000004,0.2,0.04485160734066581
898,1,0.02,0.001,0.1,29.900000000000002,0.2,0.04469575630307625
899,1,0.02,0.001,0.1,30.000000000000004,0.2,0.04453985851571013
900,1,0.02,0.001,0.1,30.1,0.2,0.04438391832156831
901,1,0.02,0.001,0.1,30.200000000000003,0.2,0.04422793999693334
902,1,0.02,0.001,0.1,30.300000000000004,0.2,0.04407192775236872
903,1,0.02,0.001,0.1,30.400000000000002,0.2,0.043915885733700005
904,1,0.02,0.001,0.1,30.500000000000004,0.2,0.043759818022981595
905,1,0.02,0.001,0.1,30.6,0.2,0.043603728639448565
906,1,0.02,0.001,0.1,30.700000000000003,0.2,0.04344762154044916
907,1,0.02,0.001,0.1,30.800000000000004,0.2,0.04329150062236685
908,1,0.02,0.001,0.1,30.900000000000002,0.2,0.04313536972152331
909,1,0.02,0.001,0.1,31.000000000000004,0.2,0.04297923261506993
910,1,0.02,0.001,0.1,31.1,0.2,0.04282309302186331
911,1,0.02,0.001,0.1,31.200000000000003,0.2,0.04266695460332663
912,1,0.02,0.001,0.1,31.300000000000004,0.2,0.042510820964297494
913,1,0.02,0.001,0.1,31.400000000000002,0.2,0.042354695653862726
914,1,0.02,0.001,0.1,31.500000000000004,0.2,0.042198582166178306
915,1,0.02,0.001,0.1,31.6,0.2,0.04204248394127747
916,1,0.02,0.001,0.1,31.700000000000003,0.2,0.04188640436586466
917,1,0.02,0.001,0.1,31.800000000000004,0.2,0.04173034677409947
918,1,0.02,0.001,0.1,31.900000000000002,0.2,0.04157431444836441
919,1,0.02,0.001,0.1,32.0,0.2,0.041418310620022186
920,1,0.02,0.001,0.1,32.1,0.2,0.04126233847016317
921,1,0.02,0.001,0.1,32.2,0.2,0.04110640113033637
922,1,0.02,0.001,0.1,32.300000000000004,0.2,0.04095050168327315
923,1,0.02,0.001,0.1,32.400000000000006,0.2,0.040794643163596246
924,1,0.02,0.001,0.1,32.5,0.2,0.040638828558521516
925,1,0.02,0.001,0.1,32.6,0.2,0.04048306080854336
926,1,0.02,0.001,0.1,32.7,0.2,0.0403273428081142
927,1,0.02,0.001,0.1,32.800000000000004,0.2,0.04017167740631192
928,1,0.02,0.001,0.1,32.900000000000006,0.2,0.04001606740749356
929,1,0.02,0.001,0.1,33.0,0.2,0.039860515571945476
930,1,0.02,0.001,0.1,33.1,0.2,0.03970502461651521
931,1,0.02,0.001,0.1,33.2,0.2,0.03954959721524316
932,1,0.02,0.001,0.1,33.300000000000004,0.2,0.03939423599997263
933,1,0.02,0.001,0.1,33.400000000000006,0.2,0.0392389435609624
934,1,0.02,0.001,0.1,33.5,0.2,0.03908372244748207
935,1,0.02,0.001,0.1,33.6,0.2,0.03892857516840026
936,1,0.02,0.001,0.1,33.7,0.2,0.0387735041927645
937,1,0.02,0.001,0.1,33.800000000000004,0.2,0.03861851195037083
938,1,0.02,0.001,0.1,33.900000000000006,0.2,0.03846360083232712
939,1,0.02,0.001,0.1,34.0,0.2,0.03830877319160393
940,1,0.02,0.001,0.1,34.1,0.2,0.03815403134358025
941,1,0.02,0.001,0.1,34.2,0.2,0.03799937756658006
942,1,0.02,0.001,0.1,34.300000000000004,0.2,0.037844814102399565
943,1,0.02,0.001,0.1,34.400000000000006,0.2,0.03769034315682766
944,1,0.02,0.001,0.1,34.5,0.2,0.03753596690015712
945,1,0.02,0.001,0.1,34.6,0.2,0.037381687467691216
946,1,0.02,0.001,0.1,34.7,0.2,0.037227506960236925
947,1,0.02,0.001,0.1,34.800000000000004,0.2,0.03707342744459646
948,1,0.02,0.001,0.1,34.900000000000006,0.2,0.03691945095404893
949,1,0.02,0.001,0.1,35.0,0.2,0.03676557948882431
950,1,0.02,0.001,0.1,35.1,0.2,0.036611815016569633
951,1,0.02,0.001,0.1,35.2,0.2,0.03645815947281153
952,1,0.02,0.001,0.1,35.300000000000004,0.2,0.03630461476140799
953,1,0.02,0.001,0.1,35.400000000000006,0.2,0.036151182754995195
954,1,0.02,0.001,0.1,35.5,0.2,0.035997865295428345
955,1,0.02,0.001,0.1,35.6,0.2,0.03584466419421381
956,1,0.02,0.001,0.1,35.7,0.2,0.03569158123293578
957,1,0.02,0.001,0.1,35.800000000000004,0.2,0.03553861816367848
958,1,0.02,0.001,0.1,35.900000000000006,0.2,0.03538577670943858
959,1,0.02,0.001,0.1,36.0,0.2,0.035233058564534445
960,1,0.02,0.001,0.1,36.1,0.2,0.035080465395007504
961,1,0.02,0.001,0.1,36.2,0.2,0.034927998839018176
962,1,0.02,0.001,0.1,36.300000000000004,0.2,0.034775660507237696
963,1,0.02,0.001,0.1,36.400000000000006,0.2,0.03462345198322962
964,1,0.02,0.001,0.1,36.5,0.2,0.03447137482383207
965,1,0.02,0.001,0.1,36.6,0.2,0.03431943055952764
966,1,0.02,0.001,0.1,36.7,0.2,0.03416762069481461
967,1,0.02,0.001,0.1,36.800000000000004,0.2,0.034015946708564726
968,1,0.02,0.001,0.1,36.900000000000006,0.2,0.03386441005438582
969,1,0.02,0.001,0.1,37.0,0.2,0.03371301216096835
970,1,0.02,0.001,0.1,37.1,0.2,0.03356175443243606
971,1,0.02,0.001,0.1,37.2,0.2,0.03341063824868521
972,1,0.02,0.001,0.1,37.300000000000004,0.2,0.03325966496572101
973,1,0.02,0.001,0.1,37.400000000000006,0.2,0.033108835915992715
974,1,0.02,0.001,0.1,37.5,0.2,0.03295815240871505
975,1,0.02,0.001,0.1,37.6,0.2,0.03280761573019615
976,1,0.02,0.001,0.1,37.7,0.2,0.03265722714415105
977,1,0.02,0.001,0.1,37.800000000000004,0.2,0.03250698789201573
978,1,0.02,0.001,0.1,37.900000000000006,0.2,0.032356899193256676
979,1,0.02,0.001,0.1,38.0,0.2,0.032206962245672786
980,1,0.02,0.001,0.1,38.1,0.2,0.03205717822569666
981,1,0.02,0.001,0.1,38.2,0.2,0.03190754828868955
982,1,0.02,0.001,0.1,38.300000000000004,0.2,0.03175807356923151
983,1,0.02,0.001,0.1,38.400000000000006,0.2,0.03160875518140831
984,1,0.02,0.001,0.1,38.50000000000001,0.2,0.031459594219096096
985,1,0.02,0.001,0.1,38.6,0.2,0.03131059175623764
986,1,0.02,0.001,0.1,38.7,0.2,0.031161748847118625
987,1,0.02,0.001,0.1,38.800000000000004,0.2,0.031013066526638114
988,1,0.02,0.001,0.1,38.900000000000006,0.2,0.03086454581057435
989,1,0.02,0.001,0.1,39.00000000000001,0.2,0.03071618769584953
990,1,0.02,0.001,0.1,39.1,0.2,0.030567993160789113
991,1,0.02,0.001,0.1,39.2,0.2,0.030419963165376315
992,1,0.02,0.001,0.1,39.300000000000004,0.2,0.030272098651504743
993,1,0.02,0.001,0.1,39.400000000000006,0.2,0.03012440054322771
994,1,0.02,0.001,0.1,39.50000000000001,0.2,0.029976869747002338
995,1,0.02,0.001,0.1,39.6,0.2,0.02982950715193181
996,1,0.02,0.001,0.1,39.7,0.2,0.029682313630002687
997,1,0.02,0.001,0.1,39.800000000000004,0.2,0.029535290036320952
998,1,0.02,0.001,0.1,39.900000000000006,0.2,0.029388437209342026
999,1,0.02,0.001,0.1,40.00000000000001,0.2,0.02924175597110027
1000,1,0.02,0.001,0.1,40.1,0.2,0.02909524712743313
1001,1,0.02,0.001,0.1,40.2,0.2,0.028948911468204986
1002,1,0.02,0.001,0.1,40.300000000000004,0.2,0.028802749767522094
1003,1,0.02,0.001,0.1,40.400000000000006,0.2,0.028656762783952603
1004,1,0.02,0.001,0.1,40.50000000000001,0.2,0.028510951260736914
1005,1,0.02,0.001,0.1,40.6,0.2,0.028365315925998412
1006,1,0.02,0.001,0.1,40.7,0.2,0.028219857492948048
1007,1,0.02,0.001,0.1,40.800000000000004,0.2,0.028074576660093147
1008,1,0.02,0.001,0.1,40.900000000000006,0.2,0.02792947411143353
1009,1,0.02,0.001,0.1,41.00000000000001,0.2,0.02778455051666161
1010,1,0.02,0.001,0.1,41.1,0.2,0.027639806531359605
1011,1,0.02,0.001,0.1,41.2,0.2,0.02749524279719084
1012,1,0.02,0.001,0.1,41.300000000000004,0.2,0.0273508599420899
1013,1,0.02,0.001,0.1,41.400000000000006,0.2,0.027206658580450925
1014,1,0.02,0.001,0.1,41.50000000000001,0.2,0.027062639313312462
1015,1,0.02,0.001,0.1,41.6,0.2,0.02691880272853909
1016,1,0.02,0.001,0.1,41.7,0.2,0.02677514940100342
1017,1,0.02,0.001,0.1,41.800000000000004,0.2,0.02663167989276216
1018,1,0.02,0.001,0.1,41.900000000000006,0.2,0.02648839475322901
1019,1,0.02,0.001,0.1,42.00000000000001,0.2,0.026345294519354117
1020,1,0.02,0.001,0.1,42.1,0.2,0.026202379715785037
1021,1,0.02,0.001,0.1,42.2,0.2,0.02605965085504353
1022,1,0.02,0.001,0.1,42.300000000000004,0.2,0.025917108437684962
1023,1,0.02,0.001,0.1,42.400000000000006,0.2,0.025774752952464914
1024,1,0.02,0.001,0.1,42.50000000000001,0.2,0.02563258487649971
1025,1,0.02,0.001,0.1,42.6,0.2,0.0254906046754251
1026,1,0.02,0.001,0.1,42.7,0.2,0.025348812803552057
1027,1,0.02,0.001,0.1,42.800000000000004,0.2,0.025207209704024937
1028,1,0.02,0.001,0.1,42.900000000000006,0.2,0.02506579580896976
1029,1,0.02,0.001,0.1,43.00000000000001,0.2,0.024924571539647573
1030,1,0.02,0.001,0.1,43.1,0.2,0.024783537306602703
1031,1,0.02,0.001,0.1,43.2,0.2,0.024642693509807398
1032,1,0.02,0.001,0.1,43.300000000000004,0.2,0.024502040538808785
1033,1,0.02,0.001,0.1,43.400000000000006,0.2,0.024361578772868858
1034,1,0.02,0.001,0.1,43.50000000000001,0.2,0.02422130858110858
1035,1,0.02,0.001,0.1,43.6,0.2,0.02408123032264353
1036,1,0.02,0.001,0.1,43.7,0.2,0.02394134434672047
1037,1,0.02,0.001,0.1,43.800000000000004,0.2,0.02380165099285509
1038,1,0.02,0.001,0.1,43.900000000000006,0.2,0.0236621505909647
1039,1,0.02,0.001,0.1,44.00000000000001,0.2,0.02352284346149683
1040,1,0.02,0.001,0.1,44.1,0.2,0.023383729915561688
1041,1,0.02,0.001,0.1,44.2,0.2,0.023244810255059707
1042,1,0.02,0.001,0.1,44.300000000000004,0.2,0.023106084772806828
1043,1,0.02,0.001,0.1,44.400000000000006,0.2,0.022967553752660602
1044,1,0.02,0.001,0.1,44.50000000000001,0.2,0.022829217469639788
1045,1,0.02,0.001,0.1,44.6,0.2,0.022691076190049682
1046,1,0.02,0.001,0.1,44.7,0.2,0.022553130171598934
1047,1,0.02,0.001,0.1,44.800000000000004,0.2,0.022415379663518538
1048,1,0.02,0.001,0.1,44.900000000000006,0.2,0.022277824906679098
1049,1,0.02,0.001,0.1,45.00000000000001,0.2,0.022140466133703438
1050,1,0.02,0.001,0.1,45.1,0.2,0.02200330356908243
1051,1,0.02,0.001,0.1,45.2,0.2,0.021866337429285912
1052,1,0.02,0.001,0.1,45.300000000000004,0.2,0.021729567922872298
1053,1,0.02,0.001,0.1,45.400000000000006,0.2,0.02159299525059845
1054,1,0.02,0.001,0.1,45.50000000000001,0.2,0.02145661960552698
1055,1,0.02,0.001,0.1,45.6,0.2,0.02132044117313251
1056,1,0.02,0.001,0.1,45.7,0.2,0.02118446013140638
1057,1,0.02,0.001,0.1,45.800000000000004,0.2,0.021048676650957897
1058,1,0.02,0.001,0.1,45.900000000000006,0.2,0.02091309089512015
1059,1,0.02,0.001,0.1,46.00000000000001,0.2,0.020777703020047077
1060,1,0.02,0.001,0.1,46.1,0.2,0.020642513174814886
1061,1,0.02,0.001,0.1,46.2,0.2,0.02050752150151928
1062,1,0.02,0.001,0.1,46.300000000000004,0.2,0.020372728135371672
1063,1,0.02,0.001,0.1,46.400000000000006,0.2,0.02023813320479442
1064,1,0.02,0.001,0.1,46.50000000000001,0.2,0.020103736831516478
1065,1,0.02,0.001,0.1,46.6,0.2,0.019969539130664963
1066,1,0.02,0.001,0.1,46.7,0.2,0.019835540210857584
1067,1,0.02,0.001,0.1,46.800000000000004,0.2,0.019701740174291847
1068,1,0.02,0.001,0.1,46.900000000000006,0.2,0.0195681391168369
1069,1,0.02,0.001,0.1,47.00000000000001,0.2,0.019434737128118912
1070,1,0.02,0.001,0.1,47.1,0.2,0.01930153429160966
1071,1,0.02,0.001,0.1,47.2,0.2,0.01916853068471111
1072,1,0.02,0.001,0.1,47.300000000000004,0.2,0.019035726378842127
1073,1,0.02,0.001,0.1,47.400000000000006,0.2,0.018903121439520932
1074,1,0.02,0.001,0.1,47.50000000000001,0.2,0.018770715926447565
1075,1,0.02,0.001,0.1,47.6,0.2,0.018638509893585488
1076,1,0.02,0.001,0.1,47.7,0.2,0.018506503389241046
1077,1,0.02,0.001,0.1,47.800000000000004,0.2,0.018374696456145534
1078,1,0.02,0.001,0.1,47.900000000000006,0.2,0.018243089131530908
1079,1,0.02,0.001,0.1,48.00000000000001,0.2,0.01811168144720827
1080,1,0.02,0.001,0.1,48.1,0.2,0.017980473429643165
1081,1,0.02,0.001,0.1,48.2,0.2,0.017849465100033757
1082,1,0.02,0.001,0.1,48.300000000000004,0.2,0.017718656474380628
1083,1,0.02,0.001,0.1,48.400000000000006,0.2,0.017588047563563403
1084,1,0.02,0.001,0.1,48.50000000000001,0.2,0.01745763837341475
1085,1,0.02,0.001,0.1,48.6,0.2,0.01732742890478596
1086,1,0.02,0.001,0.1,48.7,0.2,0.017197419153624473
1087,1,0.02,0.001,0.1,48.800000000000004,0.2,0.01706760911103796
1088,1,0.02,0.001,0.1,48.900000000000006,0.2,0.016937998763366283
1089,1,0.02,0.001,0.1,49.00000000000001,0.2,0.016808588092248215
1090,1,0.02,0.001,0.1,49.1,0.2,0.01667937707469021
1091,1,0.02,0.001,0.1,49.2,0.2,0.01655036568313004
1092,1,0.02,0.001,0.1,49.300000000000004,0.2,0.016421553885502618
1093,1,0.02,0.001,0.1,49.400000000000006,0.2,0.016292941645305398
1094,1,0.02,0.001,0.1,49.50000000000001,0.2,0.016164528921663066
1095,1,0.02,0.001,0.1,49.6,0.2,0.016036315669386715
1096,1,0.02,0.001,0.1,49.7,0.2,0.0159083018390399
1097,1,0.02,0.001,0.1,49.800000000000004,0.2,0.01578048737699726
1098,1,0.02,0.001,0.1,49.900000000000006,0.2,0.015652872225506518
1099,1,0.02,0.001,0.1,50.00000000000001,0.2,0.015525456322746257
1100,1,0.02,0.001,0.1,50.1,0.2,0.01539823960288728
1101,1,0.02,0.001,0.1,50.2,0.2,0.015271221996147426
1102,1,0.02,0.001,0.1,50.300000000000004,0.2,0.015144403428854349
1103,1,0.02,0.001,0.1,50.400000000000006,0.2,0.015017783823495123
1104,1,0.02,0.001,0.1,50.50000000000001,0.2,0.014891363098777942
1105,1,0.02,0.001,0.1,50.6,0.2,0.014765141169685827
1106,1,0.02,0.001,0.1,50.7,0.2,0.014639117947529784
1107,1,0.02,0.001,0.1,50.800000000000004,0.2,0.01451329334000312
1108,1,0.02,0.001,0.1,50.900000000000006,0.2,0.014387667251235588
1109,1,0.02,0.001,0.1,51.00000000000001,0.2,0.01426223958184536
1110,1,0.02,0.001,0.1,51.1,0.2,0.014137010228990523
1111,1,0.02,0.001,0.1,51.2,0.2,0.01401197908642001
1112,1,0.02,0.001,0.1,51.300000000000004,0.2,0.01388714604452533
1113,1,0.02,0.001,0.1,51.400000000000006,0.2,0.013762510990388815
1114,1,0.02,0.001,0.1,51.50000000000001,0.2,0.013638073807834532
1115,1,0.02,0.001,0.1,51.6,0.2,0.013513834377474374
1116,1,0.02,0.001,0.1,51.7,0.2,0.013389792576759811
1117,1,0.02,0.001,0.1,51.800000000000004,0.2,0.013265948280025627
1118,1,0.02,0.001,0.1,51.900000000000006,0.2,0.013142301358538135
1119,1,0.02,0.001,0.1,52.00000000000001,0.2,0.013018851680541066
1120,1,0.02,0.001,0.1,52.1,0.2,0.012895599111303387
1121,1,0.02,0.001,0.1,52.2,0.2,0.012772543513160189
1122,1,0.02,0.001,0.1,52.300000000000004,0.2,0.012649684745559952
1123,1,0.02,0.001,0.1,52.400000000000006,0.2,0.012527022665108224
1124,1,0.02,0.001,0.1,52.50000000000001,0.2,0.012404557125609832
1125,1,0.02,0.001,0.1,52.6,0.2,0.012282287978112951
1126,1,0.02,0.001,0.1,52.7,0.2,0.012160215070950157
1127,1,0.02,0.001,0.1,52.800000000000004,0.2,0.012038338249780584
1128,1,0.02,0.001,0.1,52.900000000000006,0.2,0.011916657357631977
1129,1,0.02,0.001,0.1,53.00000000000001,0.2,0.011795172234939373
1130,1,0.02,0.001,0.1,53.1,0.2,0.011673882719587698
1131,1,0.02,0.001,0.1,53.2,0.2,0.011552788646948683
1132,1,0.02,0.001,0.1,53.300000000000004,0.2,0.011431889849922966
1133,1,0.02,0.001,0.1,53.400000000000006,0.2,0.011311186158975112
1134,1,0.02,0.001,0.1,53.50000000000001,0.2,0.01119067740217632
1135,1,0.02,0.001,0.1,53.6,0.2,0.011070363405237729
1136,1,0.02,0.001,0.1,53.7,0.2,0.010950243991550104
1137,1,0.02,0.001,0.1,53.800000000000004,0.2,0.010830318982219322
1138,1,0.02,0.001,0.1,53.900000000000006,0.2,0.010710588196104168
1139,1,0.02,0.001,0.1,54.00000000000001,0.2,0.010591051449850453
1140,1,0.02,0.001,0.1,54.1,0.2,0.010471708557928155
1141,1,0.02,0.001,0.1,54.2,0.2,0.010352559332664074
1142,1,0.02,0.001,0.1,54.300000000000004,0.2,0.010233603584277332
1143,1,0.02,0.001,0.1,54.400000000000006,0.2,0.010114841120915239
1144,1,0.02,0.001,0.1,54.50000000000001,0.2,0.009996271748683616
1145,1,0.02,0.001,0.1,54.6,0.2,0.00987789527168301
1146,1,0.02,0.001,0.1,54.7,0.2,0.009759711492037512
1147,1,0.02,0.001,0.1,54.800000000000004,0.2,0.009641720209932897
1148,1,0.02,0.001,0.1,54.900000000000006,0.2,0.009523921223642585
1149,1,0.02,0.001,0.1,55.00000000000001,0.2,0.009406314329564302
1150,1,0.02,0.001,0.1,55.1,0.2,0.009288899322246632
1151,1,0.02,0.001,0.1,55.2,0.2,0.009171675994422972
1152,1,0.02,0.001,0.1,55.300000000000004,0.2,0.009054644137040106
1153,1,0.02,0.001,0.1,55.400000000000006,0.2,0.00893780353929097
1154,1,0.02,0.001,0.1,55.50000000000001,0.2,0.00882115398864048
1155,1,0.02,0.001,0.1,55.6,0.2,0.008704695270857116
1156,1,0.02,0.001,0.1,55.7,0.2,0.00858842717004056
1157,1,0.02,0.001,0.1,55.800000000000004,0.2,0.008472349468651937
1158,1,0.02,0.001,0.1,55.900000000000006,0.2,0.008356461947539928
1159,1,0.02,0.001,0.1,56.00000000000001,0.2,0.008240764385970167
1160,1,0.02,0.001,0.1,56.1,0.2,0.008125256561651781
1161,1,0.02,0.001,0.1,56.2,0.2,0.008009938250764067
1162,1,0.02,0.001,0.1,56.300000000000004,0.2,0.007894809227985154
1163,1,0.02,0.001,0.1,56.400000000000006,0.2,0.007779869266517012
1164,1,0.02,0.001,0.1,56.50000000000001,0.2,0.007665118138111007
1165,1,0.02,0.001,0.1,56.6,0.2,0.007550555613093979
1166,1,0.02,0.001,0.1,56.7,0.2,0.007436181460395125
1167,1,0.02,0.001,0.1,56.800000000000004,0.2,0.007321995447569944
1168,1,0.02,0.001,0.1,56.900000000000006,0.2,0.007207997340824748
1169,1,0.02,0.001,0.1,57.00000000000001,0.2,0.007094186905041926
1170,1,0.02,0.001,0.1,57.1,0.2,0.0069805639038034405
1171,1,0.02,0.001,0.1,57.2,0.2,0.006867128099414067
1172,1,0.02,0.001,0.1,57.300000000000004,0.2,0.006753879252927943
1173,1,0.02,0.001,0.1,57.400000000000006,0.2,0.006640817124169085
1174,1,0.02,0.001,0.1,57.50000000000001,0.2,0.006527941471753746
1175,1,0.02,0.001,0.1,57.6,0.2,0.0064152520531159316
1176,1,0.02,0.001,0.1,57.7,0.2,0.006302748624529137
1177,1,0.02,0.001,0.1,57.800000000000004,0.2,0.006190430941124876
1178,1,0.02,0.001,0.1,57.900000000000006,0.2,0.006078298756919856
1179,1,0.02,0.001,0.1,58.00000000000001,0.2,0.0059663518248335955
1180,1,0.02,0.001,0.1,58.1,0.2,0.0058545898967126975
